Timestamp,measurement_ID,sample_ID,pfas_ID,mean_arithmetic,mean_comment,SE,SE_comment,SD,SD_comment,n_total,group_info,LOQ,median,LOD,min,max,min_max_comment,n_comment,LOQ_comment,LOD_comment,mean_geometric,limit_type,n,measurement_comment
12/10/2022 14:33,m_453,sm_058,pfas_004,2.474873734,(ng/g dw). Mean = LOD value / SQRT(2),NA,NA,NA,NA,13,adult,NA,NA,3.5,NA,NA,NA,NA,NA,"Value below the LOD. LOD value provided in Table S2. LOD value used to estimate the mean (i.e., mean = LOD / SQRT(2))",NA,NA,13,Values provided in Table 1. We estimated the mean by dividing the LOD value by the square root of 2.
12/10/2022 14:35,m_454,sm_059,pfas_004,2.61629509,(ng/g dw). Mean = LOD value / SQRT(2),NA,NA,NA,NA,10,progeny,NA,NA,3.7,NA,NA,NA,NA,NA,"Value below the LOD. LOD value provided in Table S2. LOD value used to estimate the mean (i.e., mean = LOD / SQRT(2))",NA,LOD,10,Values provided in Table 1. We estimated the mean by dividing the LOD value by the square root of 2.
12/10/2022 14:36,m_455,sm_060,pfas_004,1.5,(ng/g ww). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.209175847,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,8,progeny,NA,1.5,NA,1.2,1.8,NA,NA,NA,NA,NA,NA,8,Values provided in Table 1
19/10/2022 11:46,m_456,sm_061,pfas_002,1.324766594,(ng/g dw). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.320251446,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,17,adult,1.06,1.324766594,NA,0.749533188,1.9,Min = LOQ value / SQRT(2),Sample size value provided in Table 1 and 14,Value below the LOQ. LOQ value provided in Table S4,NA,NA,LOQ,17,We estimated the median by adding the minimum and maximum value and dividing the result by two.
19/10/2022 11:47,m_457,sm_062,pfas_002,4.4625,(ng/g dw). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,2.48830054,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,38,progeny,NA,2.44,NA,1.17,11.8,NA,Sample size value provided in Table 1 and 13,NA,NA,NA,NA,38,NA
19/10/2022 11:50,m_458,sm_061,pfas_009,0.787864267,(ng/g dw). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.241773276,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,17,adult,1.19,0.3,NA,0.84145707,1.71,Min = LOQ value / SQRT(2),Sample size value provided in Table 1 and 12,LOQ value provided in Table S4,NA,NA,NA,17,NA
19/10/2022 11:52,m_459,sm_062,pfas_009,3.01679825,(ng/g dw). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,1.145322135,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,38,progeny,0.59,3.17,NA,0.417193001,5.31,Min = LOQ value / SQRT(2),Sample size value provided in Table 1 and 11,LOQ value provided in Table S4,NA,NA,NA,38,NA
19/10/2022 11:57,m_460,sm_061,pfas_010,2.01425514,(ng/g dw). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.824794284,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,17,adult,1.41,1.55,NA,0.997020562,3.96,Min = LOQ value / SQRT(2),Sample size value provided in Table 1 and 10,LOQ value provided in Table S4,NA,NA,NA,17,NA
19/10/2022 11:59,m_461,sm_062,pfas_010,9.151170094,(ng/g dw). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,5.25172323,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,38,progeny,0.94,6.42,NA,0.664680374,23.1,Min = LOQ value / SQRT(2),Sample size value provided in Table 1 and 9,LOQ value provided in Table S4,NA,NA,NA,38,NA
19/10/2022 12:01,m_462,sm_061,pfas_011,0.958137085,(ng/g dw). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.40745227,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,17,adult,0.32,0.958137085,NA,0.22627417,1.69,Min = LOQ value / SQRT(2),Sample size value provided in Table 1 and 8,Value below the LOQ. LOQ value provided in Table S4,NA,NA,LOQ,17,We estimated the median by adding the minimum and maximum value and dividing the result by two.
19/10/2022 12:03,m_463,sm_062,pfas_011,2.857279221,(ng/g dw). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,1.659854025,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,38,progeny,0.72,1.66,NA,0.509116883,7.6,Min = LOQ value / SQRT(2),Sample size value provided in Table 1 and 7,LOQ value provided in Table S4,NA,NA,NA,38,NA
19/10/2022 12:04,m_464,sm_061,pfas_012,0.817552038,(ng/g dw). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.520487455,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,17,adult,0.17,0.58,NA,0.120208153,1.99,Min = LOQ value / SQRT(2),Sample size value provided in Table 1 and 6,LOQ value provided in Table S4,NA,NA,NA,17,NA
19/10/2022 12:06,m_465,sm_062,pfas_012,11.075,(ng/g dw). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,8.684473192,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,38,progeny,NA,3.3,NA,0.3,37.4,NA,Sample size value provided in Table 1 and 5,NA,NA,NA,NA,38,NA
19/10/2022 12:08,m_466,sm_061,pfas_013,3.022227182,(ng/g dw). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,1.951653099,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,17,adult,0.55,2.15,NA,0.38890873,7.4,Min = LOQ value / SQRT(2),Sample size value provided in Table 1 and 4,LOQ value provided in Table S4,NA,NA,NA,17,NA
19/10/2022 12:10,m_467,sm_062,pfas_013,10.05,(ng/g dw). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,8.787469639,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,38,progeny,NA,0.97,NA,0.36,37.9,NA,Sample size value provided in Table 1 and 3,NA,NA,NA,NA,38,NA
19/10/2022 12:11,m_468,sm_061,pfas_001,1.656482323,(ng/g dw). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.536422131,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,17,adult,0.98,1.656482323,NA,0.692964646,2.62,Min = LOQ value / SQRT(2),Sample size value provided in Table 1 and 2,Value below the LOQ. LOQ value provided in Table S4,NA,NA,LOQ,17,We estimated the median by adding the minimum and maximum value and dividing the result by two.
19/10/2022 12:12,m_469,sm_062,pfas_001,10.5326866,(ng/g dw). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,7.450681932,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,38,progeny,1.09,4.38,NA,0.770746392,32.6,Min = LOQ value / SQRT(2),Sample size value provided in Table 1 and 1,LOQ value provided in Table S4,NA,NA,NA,38,NA
19/10/2022 12:14,m_470,sm_061,pfas_022,8.09,(ng/g dw),NA,NA,5.18,NA,17,adult,NA,NA,NA,NA,NA,NA,Sample size value provided in Table 1 and 0,NA,NA,NA,NA,17,NA
19/10/2022 12:15,m_471,sm_062,pfas_022,35.1,(ng/g dw),NA,NA,24.7,NA,38,progeny,NA,NA,NA,NA,NA,NA,Sample size value provided in Table 1 and 1,NA,NA,NA,NA,38,NA
19/10/2022 13:54,m_472,sm_063,pfas_002,1.214766594,(ng/g dw). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.233015976,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,27,adult,1.06,1.214766594,NA,0.749533188,1.68,Min = LOQ value / SQRT(2),Sample size value provided in Table 1 and 2,Value below the LOQ. LOQ value provided in Table S4,NA,NA,LOQ,27,We estimated the median by adding the minimum and maximum value and dividing the result by two.
19/10/2022 13:57,m_473,sm_064,pfas_002,1.74,(ng/g dw). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.418351694,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,8,progeny,NA,1.91,NA,0.97,2.17,NA,Sample size value provided in Table 1 and 2,NA,NA,NA,NA,8,NA
19/10/2022 14:02,m_474,sm_063,pfas_009,1.420728535,(ng/g dw). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.290132875,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,27,adult,1.19,1.420728535,NA,0.84145707,2,Min = LOQ value / SQRT(2),Sample size value provided in Table 1 and 2,Value below the LOQ. LOQ value provided in Table S4,NA,NA,LOQ,27,We estimated the median by adding the minimum and maximum value and dividing the result by two.
19/10/2022 14:04,m_475,sm_064,pfas_009,2.5375,(ng/g dw). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,1.105145726,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,8,progeny,NA,2.22,NA,1.27,4.44,NA,Sample size value provided in Table 1 and 2,NA,NA,NA,NA,8,NA
19/10/2022 14:06,m_476,sm_063,pfas_010,1.505,(ng/g dw). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.405695159,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,27,adult,NA,1.47,NA,0.73,2.35,NA,Sample size value provided in Table 1 and 2,NA,NA,NA,NA,27,NA
19/10/2022 14:45,m_477,sm_064,pfas_010,4.345,(ng/g dw). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,1.157439688,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,8,progeny,NA,4.25,NA,2.78,6.1,NA,Sample size value provided in Table 1 and 2,NA,NA,NA,NA,8,NA
19/10/2022 14:48,m_478,sm_063,pfas_011,0.22627417,(ng/g dw). Mean = LOQ value / SQRT(2),NA,NA,NA,NA,27,adult,0.32,NA,NA,NA,NA,NA,Sample size value provided in Table 1 and 2,Value below the LOQ. LOQ value provided in Table S4,NA,NA,LOQ,27,Mean value = LOQ value / SQRT(2)
19/10/2022 14:50,m_479,sm_064,pfas_011,0.819779221,(ng/g dw). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.188566141,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,8,progeny,0.72,0.86,NA,0.509116883,1.05,Min = LOQ value / SQRT(2),Sample size value provided in Table 1 and 2,LOQ value provided in Table S4,NA,NA,NA,8,NA
19/10/2022 14:55,m_480,sm_063,pfas_012,0.120208153,(ng/g dw). Mean = LOQ value / SQRT(2),NA,NA,NA,NA,27,adult,0.17,NA,NA,NA,NA,NA,Sample size value provided in Table 1 and 2,Value below the LOQ. LOQ value provided in Table S4,NA,NA,LOQ,27,Mean value = LOQ value / SQRT(2)
19/10/2022 14:58,m_481,sm_064,pfas_012,0.9275,(ng/g dw). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.184771998,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,8,progeny,NA,0.96,NA,0.63,1.16,NA,Sample size value provided in Table 1 and 2,NA,NA,NA,NA,8,NA
20/10/2022 9:34,m_482,sm_063,pfas_022,2.57,(ng/g dw),NA,NA,0.95,NA,27,adult,NA,NA,NA,NA,NA,NA,Sample size value provided in Table 1 and 2,NA,NA,NA,NA,27,NA
20/10/2022 9:36,m_483,sm_064,pfas_022,29,(ng/g dw),NA,NA,30.9,NA,8,progeny,NA,NA,NA,NA,NA,NA,Sample size value provided in Table 1 and 2,NA,NA,NA,NA,8,NA
20/10/2022 9:58,m_484,sm_065,pfas_002,0.635,(ng/g dw). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.491851936,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,16,adult,NA,0.2,NA,0.2,1.94,NA,Sample size value provided in Table 1 and 2,NA,NA,NA,NA,16,NA
20/10/2022 10:00,m_485,sm_066,pfas_002,1.73,(ng/g dw). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.48435775,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,17,progeny,0.82,1.77,NA,0.82,2.56,NA,Sample size value provided in Table 1 and 2,LOQ value provided in Table S4,NA,NA,NA,17,NA
20/10/2022 10:09,m_486,sm_065,pfas_009,0.84145707,(ng/g dw). Mean = LOQ value / SQRT(2),NA,NA,NA,NA,16,adult,1.19,NA,NA,NA,NA,NA,Sample size value provided in Table 1 and 2,Value below the LOQ. LOQ value provided in Table S4,NA,NA,LOQ,16,Mean value = LOQ value / SQRT(2)
20/10/2022 10:12,m_487,sm_066,pfas_009,2.46179825,(ng/g dw). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.950011218,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,17,progeny,0.59,2.8,NA,0.417193001,3.83,Min = LOQ value / SQRT(2),Sample size value provided in Table 1 and 2,LOQ value provided in Table S4,NA,NA,NA,17,NA
20/10/2022 10:14,m_488,sm_065,pfas_010,1.353510281,(ng/g dw). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.201540412,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,16,adult,1.41,1.353510281,NA,0.997020562,1.71,Min = LOQ value / SQRT(2),Sample size value provided in Table 1 and 2,Value below the LOQ. LOQ value provided in Table S4,NA,NA,LOQ,16,We estimated the median by adding the minimum and maximum value and dividing the result by two.
20/10/2022 10:17,m_489,sm_066,pfas_010,3.866170094,(ng/g dw). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,1.707867592,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,17,progeny,0.94,4,NA,0.664680374,6.8,Min = LOQ value / SQRT(2),Sample size value provided in Table 1 and 2,LOQ value provided in Table S4,NA,NA,NA,17,NA
20/10/2022 10:30,m_490,sm_065,pfas_012,0.225104076,(ng/g dw). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.059302601,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,16,adult,0.17,0.225104076,NA,0.120208153,0.33,Min = LOQ value / SQRT(2),Sample size value provided in Table 1 and 2,Value below the LOQ. LOQ value provided in Table S4,NA,NA,LOQ,16,We estimated the median by adding the minimum and maximum value and dividing the result by two.
20/10/2022 10:32,m_491,sm_066,pfas_012,0.6375,(ng/g dw). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.270015527,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,17,progeny,NA,0.55,NA,0.24,1.21,NA,Sample size value provided in Table 1 and 2,NA,NA,NA,NA,17,NA
20/10/2022 10:33,m_492,sm_065,pfas_022,1.54,(ng/g dw),NA,NA,0.46,NA,16,adult,NA,NA,NA,NA,NA,NA,Sample size value provided in Table 1 and 2,NA,NA,NA,NA,16,NA
20/10/2022 10:35,m_493,sm_066,pfas_022,11,(ng/g dw),NA,NA,3.01,NA,17,progeny,NA,NA,NA,NA,NA,NA,Sample size value provided in Table 1 and 2,NA,NA,NA,NA,17,NA
20/10/2022 11:49,m_494,sm_067,pfas_006,0.685893578,(ng/g dw). Mean = LOQ value / SQRT(2),NA,NA,NA,NA,13,adult,0.97,NA,NA,NA,NA,NA,Sample size value provided in Table 1 and 2,Value below the LOQ. LOQ value provided in Table S4,NA,NA,LOQ,13,Mean value = LOQ value / SQRT(2)
20/10/2022 11:50,m_495,sm_068,pfas_006,2.952392225,(ng/g dw). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,1.20191133,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,22,progeny,2.05,2.16,NA,1.449568901,6.04,Min = LOQ value / SQRT(2),Sample size value provided in Table 1 and 2,LOQ value provided in Table S4,NA,NA,NA,22,NA
20/10/2022 11:54,m_496,sm_067,pfas_002,0.7075,(ng/g dw). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.52900976,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,13,adult,NA,0.33,NA,0.2,1.97,NA,Sample size value provided in Table 1 and 2,NA,NA,na,NA,13,NA
20/10/2022 11:55,m_497,sm_068,pfas_002,1.50495689,(ng/g dw). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.555124175,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,22,progeny,0.82,1.37,NA,0.579827561,2.7,Min = LOQ value / SQRT(2),Sample size value provided in Table 1 and 2,LOQ value provided in Table S4,NA,NA,NA,22,NA
20/10/2022 11:56,m_498,sm_067,pfas_010,1.733510281,(ng/g dw). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.44023757,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,13,adult,1.41,1.733510281,NA,0.997020562,2.47,Min = LOQ value / SQRT(2),Sample size value provided in Table 1 and 2,Value below the LOQ. LOQ value provided in Table S4,NA,NA,LOQ,13,We estimated the median by adding the minimum and maximum value and dividing the result by two.
20/10/2022 11:58,m_499,sm_068,pfas_010,3.305,(ng/g dw). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.816908754,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,22,progeny,NA,2.27,NA,2.78,5.9,NA,Sample size value provided in Table 1 and 2,NA,NA,NA,NA,22,NA
20/10/2022 11:59,m_500,sm_067,pfas_012,0.120208153,(ng/g dw). Mean = LOQ value / SQRT(2),NA,NA,NA,NA,13,adult,0.17,NA,NA,NA,NA,NA,Sample size value provided in Table 1 and 2,Value below the LOQ. LOQ value provided in Table S4,NA,NA,LOQ,13,Mean value = LOQ value / SQRT(2)
20/10/2022 12:01,m_501,sm_068,pfas_012,0.8625,(ng/g dw). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.416309269,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,22,progeny,NA,0.64,NA,0.29,1.88,NA,Sample size value provided in Table 1 and 2,NA,NA,NA,NA,22,NA
20/10/2022 12:02,m_502,sm_067,pfas_022,1.48,(ng/g dw),NA,NA,1.03,NA,13,adult,NA,NA,NA,NA,NA,NA,Sample size value provided in Table 1 and 2,NA,NA,NA,NA,13,NA
20/10/2022 12:03,m_503,sm_068,pfas_022,13.3,(ng/g dw),NA,NA,2.33,NA,22,progeny,NA,NA,NA,NA,NA,NA,Sample size value provided in Table 1 and 2,NA,NA,NA,NA,22,NA
20/10/2022 13:02,m_504,sm_069,pfas_006,0.685893578,(ng/g dw). Mean = LOQ value / SQRT(2),NA,NA,NA,NA,15,adult,0.97,NA,NA,NA,NA,NA,Sample size value provided in Table 1 and 2,Value below the LOQ. LOQ value provided in Table S4,NA,NA,LOQ,15,Mean value = LOQ value / SQRT(2)
20/10/2022 13:04,m_505,sm_070,pfas_006,3.484892225,(ng/g dw). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,1.592383159,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,24,progeny,2.05,2.42,NA,1.449568901,7.65,NA,Sample size value provided in Table 1 and 2,LOQ value provided in Table S4,NA,NA,NA,24,NA
20/10/2022 13:11,m_506,sm_069,pfas_002,0.5125,(ng/g dw). Not provided. We estimated the mean using the formula from Wan et al. (2014) Scenario 1.,NA,NA,0.428312552,Not provided. We estimated the SD using the formula from Wan et al. (2014) Scenario 1.,15,adult,NA,0.14,NA,0.14,1.63,NA,Sample size value provided in Table 1 and 2,NA,NA,NA,NA,15,NA
